available,manufacturerName,manufacturerSubBrandName,code,badges,images,name,productPackagingQuantity,productProposedPackaging2,url,formattedValue,discountedPriceFormatted,feeValue,potentialPromotion,potentialPromotionEndDate,quantity
True,Lizi's,,28937,[],"['https://static.mega-image.ro/medias/sys_master/h25/hba/9099971592222.jpg', 'https://static.mega-image.ro/medias/sys_master/h72/h66/9099971526686.jpg', 'https://static.mega-image.ro/medias/sys_master/hdc/h16/9099971854366.jpg', 'https://static.mega-image.ro/medias/sys_master/h6d/h28/9099971461150.jpg', 'https://static.mega-image.ro/medias/sys_master/hdc/h16/9099971854366.jpg']",Cereale cu fructul pasiunii si fistic ,1.0,,/Paine-cafea-cereale-si-mic-dejun/Musli-fulgi-si-cereale/Musli/Cereale-cu-fructul-pasiunii-si-fistic-400g/p/28937,39.56,27.69,,-30%,06/01/2026 21:59:00,400g
True,Kamis,,31070,[],"['https://static.mega-image.ro/medias/sys_master/h2c/hc2/9257125412894.jpg', 'https://static.mega-image.ro/medias/sys_master/hcb/h43/9257125347358.jpg', 'https://static.mega-image.ro/medias/sys_master/h61/h93/9257125675038.jpg', 'https://static.mega-image.ro/medias/sys_master/he5/h24/9257125281822.jpg', 'https://static.mega-image.ro/medias/sys_master/h61/h93/9257125675038.jpg', 'https://static.mega-image.ro/medias/sys_master/h86/h5c/9257125871646.jpg']",Vanilie pastaie ,1.0,,/Ingrediente-culinare/Sare-condimente-si-produse-instant/Condimente/Vanilie-pastaie-2g/p/31070,34.69,24.28,,-30%,06/01/2026 21:59:00,2g
True,Bormioli,,37281,[],"['https://static.mega-image.ro/medias/sys_master/hbb/h72/8982426320926.jpg', 'https://static.mega-image.ro/medias/sys_master/h01/h51/8982426255390.jpg', 'https://static.mega-image.ro/medias/sys_master/h6b/h01/8982426583070.jpg', 'https://static.mega-image.ro/medias/sys_master/hd7/h82/8982426189854.jpg', 'https://static.mega-image.ro/medias/sys_master/h6b/h01/8982426583070.jpg']",Capac Quattro Stagioni 70mm cu suprafata de scriere,1.0,,/Curatenie-si-nealimentare/Vesela-si-tacamuri/Tacamuri-si-accesorii/Capac-Quattro-Stagioni-70mm-cu-suprafata-de-scriere/p/37281,17.99,5.4,,-70%,06/01/2026 21:59:00,nan
True,Colgate,,31295,[],"['https://static.mega-image.ro/medias/sys_master/h92/h3b/9215000707102.jpg', 'https://static.mega-image.ro/medias/sys_master/h4d/h2d/9215000641566.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/he8/9215000969246.jpg', 'https://static.mega-image.ro/medias/sys_master/h5e/ha9/9215000576030.jpg', 'https://static.mega-image.ro/medias/sys_master/ha9/he8/9215000969246.jpg']",Periute de dinti Medium 360 Black ,1.0,,/Cosmetice-si-ingrijire-personala/Pasta-de-dinti-si-periute-de-dinti/Periute-de-dinti/Periute-de-dinti-Medium-360-Black-2-buc/p/31295,32.86,16.43,,-50%,06/01/2026 21:59:00,2 buc
True,Barilla,,31904,[],"['https://static.mega-image.ro/medias/sys_master/hd9/hd9/9251969400862.jpg', 'https://static.mega-image.ro/medias/sys_master/hc6/ha7/9251969335326.jpg', 'https://static.mega-image.ro/medias/sys_master/h5b/hf7/9251969663006.jpg', 'https://static.mega-image.ro/medias/sys_master/hbc/hc9/9251969269790.jpg', 'https://static.mega-image.ro/medias/sys_master/h5b/hf7/9251969663006.jpg']",Sos de rosii cu ricotta ,1.0,,/Ingrediente-culinare/Sosuri-si-paste-de-tomate/Sosuri-pentru-paste/Sos-de-rosii-cu-ricotta-400g/p/31904,16.61,13.29,,CONNECT -20%,15/05/2024 20:59:00,400g
True,Miyata,,33240,[],"['https://static.mega-image.ro/medias/sys_master/he2/h13/9009590960158.jpg', 'https://static.mega-image.ro/medias/sys_master/h0c/hea/9009590894622.jpg', 'https://static.mega-image.ro/medias/sys_master/h17/h5f/9009591222302.jpg', 'https://static.mega-image.ro/medias/sys_master/h39/h77/9009590829086.jpg', 'https://static.mega-image.ro/medias/sys_master/h17/h5f/9009591222302.jpg']",Alge Nori ,1.0,,/Ingrediente-culinare/Sosuri-si-paste-de-tomate/Sosuri-internationale/Alge-Nori-14g/p/33240,21.49,15.04,,-30%,06/01/2026 21:59:00,14g
True,Parodontax,,33435,[],"['https://static.mega-image.ro/medias/sys_master/h79/h1c/9010152013854.jpg', 'https://static.mega-image.ro/medias/sys_master/he7/hae/9010151948318.jpg', 'https://static.mega-image.ro/medias/sys_master/h49/hbf/9010152275998.jpg', 'https://static.mega-image.ro/medias/sys_master/h87/hea/9010151882782.jpg', 'https://static.mega-image.ro/medias/sys_master/h49/hbf/9010152275998.jpg']","Periuta de dinti Complete protection Soft, diverse culori",1.0,,/Cosmetice-si-ingrijire-personala/Pasta-de-dinti-si-periute-de-dinti/Periute-de-dinti/Periuta-de-dinti-Complete-protection-Soft-diverse-culori/p/33435,19.59,15.67,,CONNECT -20%,15/05/2024 20:59:00,nan
True,Geisha,,33755,[],"['https://static.mega-image.ro/medias/sys_master/h3e/h77/9016551145502.jpg', 'https://static.mega-image.ro/medias/sys_master/h93/hfc/9016551079966.jpg', 'https://static.mega-image.ro/medias/sys_master/hc3/h59/9016551407646.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/h1a/9016551014430.jpg', 'https://static.mega-image.ro/medias/sys_master/hc3/h59/9016551407646.jpg']","Bomboane de ciocolata cu lapte, cu crema de alune de padure ",1.0,,/Dulciuri-si-snacks/Ciocolata/Praline-si-bomboane/Bomboane-de-ciocolata-cu-lapte-cu-crema-de-alune-de-padure-150g/p/33755,23.79,20.22,,-15%,15/05/2024 20:59:00,150g
True,VIVALDI,,34013,[],"['https://static.mega-image.ro/medias/sys_master/hd0/hd0/9010905939998.jpg', 'https://static.mega-image.ro/medias/sys_master/h4f/ha0/9010905874462.jpg', 'https://static.mega-image.ro/medias/sys_master/h8c/h16/9010906202142.jpg', 'https://static.mega-image.ro/medias/sys_master/hc3/h86/9010905808926.jpg', 'https://static.mega-image.ro/medias/sys_master/h8c/h16/9010906202142.jpg']",Vin rosu Appasimento ,1.0,,/Bauturi/Vinuri/Vin-rosu/Vin-rosu-Appasimento-0-75L/p/34013,110.0,93.5,,-15%,29/05/2024 20:59:00,0.75l
True,VIVALDI,,34010,[],"['https://static.mega-image.ro/medias/sys_master/h7d/h7c/9010903121950.jpg', 'https://static.mega-image.ro/medias/sys_master/hde/hfa/9010903056414.jpg', 'https://static.mega-image.ro/medias/sys_master/hf4/hf2/9010903384094.jpg', 'https://static.mega-image.ro/medias/sys_master/h34/h88/9010902990878.jpg', 'https://static.mega-image.ro/medias/sys_master/hf4/hf2/9010903384094.jpg']",Vin rosu Amarone Della Valpolicella ,1.0,,/Bauturi/Vinuri/Vin-rosu/Vin-rosu-Amarone-Della-Valpolicella-0-75L/p/34010,200.0,170.0,,-15%,29/05/2024 20:59:00,0.75l
True,VIVALDI,,34011,[],"['https://static.mega-image.ro/medias/sys_master/h2a/hd5/9010902466590.jpg', 'https://static.mega-image.ro/medias/sys_master/ha0/h0a/9010902401054.jpg', 'https://static.mega-image.ro/medias/sys_master/h7f/ha1/9010902728734.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/hde/9010902335518.jpg', 'https://static.mega-image.ro/medias/sys_master/h7f/ha1/9010902728734.jpg']",Vin rosu Valpolicella Ripasso ,1.0,,/Bauturi/Vinuri/Vin-rosu/Vin-rosu-Valpolicella-Ripasso-0-75L/p/34011,130.0,110.5,,-15%,29/05/2024 20:59:00,0.75l
True,Taft,,33987,[],"['https://static.mega-image.ro/medias/sys_master/h7f/h8a/9133994868766.jpg', 'https://static.mega-image.ro/medias/sys_master/h66/h93/9133994803230.jpg', 'https://static.mega-image.ro/medias/sys_master/h89/hdd/9133995130910.jpg', 'https://static.mega-image.ro/medias/sys_master/h38/h07/9133994737694.jpg', 'https://static.mega-image.ro/medias/sys_master/h89/hdd/9133995130910.jpg']",Spuma de par Power & Fullness ,1.0,,/Cosmetice-si-ingrijire-personala/Hair-styling/Spuma/Spuma-de-par-Power-and-Fullness-200ml/p/33987,21.69,15.18,,-30%,06/01/2026 21:59:00,200ml
True,Gillette,Mach3,33896,[],"['https://static.mega-image.ro/medias/sys_master/h3f/h8f/9123518480414.jpg', 'https://static.mega-image.ro/medias/sys_master/h28/h50/9123518414878.jpg', 'https://static.mega-image.ro/medias/sys_master/hbe/h9f/9123518742558.jpg', 'https://static.mega-image.ro/medias/sys_master/he8/h2b/9123518349342.jpg', 'https://static.mega-image.ro/medias/sys_master/hbe/h9f/9123518742558.jpg']",Aparat de ras cu 2 rezerve,1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Aparate-si-lame/Aparat-de-ras-cu-2-rezerve/p/33896,53.32,45.32,,-15%,15/05/2024 20:59:00,nan
True,Gillette,Fusion Proglide,33894,[],"['https://static.mega-image.ro/medias/sys_master/h91/h89/9123520446494.jpg', 'https://static.mega-image.ro/medias/sys_master/h5b/h68/9123520380958.jpg', 'https://static.mega-image.ro/medias/sys_master/h3a/h00/9123520708638.jpg', 'https://static.mega-image.ro/medias/sys_master/h85/h3f/9123520315422.jpg', 'https://static.mega-image.ro/medias/sys_master/h3a/h00/9123520708638.jpg']",Aparat de ras cu o rezerva,1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Aparate-si-lame/Aparat-de-ras-cu-o-rezerva/p/33894,91.99,68.99,,CONNECT -25%,15/05/2024 20:59:00,nan
True,STR8,,34733,[],"['https://static.mega-image.ro/medias/sys_master/hc9/hbd/9024701792286.jpg', 'https://static.mega-image.ro/medias/sys_master/hd3/h18/9024701726750.jpg', 'https://static.mega-image.ro/medias/sys_master/hce/h4a/9024702054430.jpg', 'https://static.mega-image.ro/medias/sys_master/hbd/h73/9024701661214.jpg', 'https://static.mega-image.ro/medias/sys_master/hce/h4a/9024702054430.jpg']",Gel de dus FR34K ,1.0,,/Cosmetice-si-ingrijire-personala/Sapun-si-gel-de-dus/Gel-de-dus/Gel-de-dus-FR34K-400ml/p/34733,14.43,12.99,,CONNECT -10%,15/05/2024 20:59:00,400ml
True,Always,Platinum,34903,[],"['https://static.mega-image.ro/medias/sys_master/hfd/hdd/9125528502302.jpg', 'https://static.mega-image.ro/medias/sys_master/hd4/h95/9125528436766.jpg', 'https://static.mega-image.ro/medias/sys_master/h3f/h46/9125528764446.jpg', 'https://static.mega-image.ro/medias/sys_master/hf4/h06/9125528371230.jpg', 'https://static.mega-image.ro/medias/sys_master/h3f/h46/9125528764446.jpg']","Absorbante marimea 1 Ultra Normal, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-1-Ultra-Normal-30-bucati/p/34903,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,30 bucati
True,Always,Platinum,34908,[],"['https://static.mega-image.ro/medias/sys_master/he4/h99/9125535055902.jpg', 'https://static.mega-image.ro/medias/sys_master/hbc/hca/9125534990366.jpg', 'https://static.mega-image.ro/medias/sys_master/ha7/h76/9125535318046.jpg', 'https://static.mega-image.ro/medias/sys_master/hdf/h0b/9125534924830.jpg', 'https://static.mega-image.ro/medias/sys_master/ha7/h76/9125535318046.jpg']","Absorbante marimea 3 Ultra Night, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-3-Ultra-Night-22-bucati/p/34908,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,22 bucati
True,Always,Platinum,34904,[],"['https://static.mega-image.ro/medias/sys_master/h15/he0/9125526536222.jpg', 'https://static.mega-image.ro/medias/sys_master/h34/h77/9125526470686.jpg', 'https://static.mega-image.ro/medias/sys_master/h26/h44/9125526798366.jpg', 'https://static.mega-image.ro/medias/sys_master/h5d/h4e/9125526405150.jpg', 'https://static.mega-image.ro/medias/sys_master/h26/h44/9125526798366.jpg']",Absorbante Ultra Super Plus ,1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-Ultra-Super-Plus-26-bucati/p/34904,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,26 bucati
True,Heidi,,35470,[],"['https://static.mega-image.ro/medias/sys_master/h06/h3c/9285877465118.jpg', 'https://static.mega-image.ro/medias/sys_master/h84/hca/9285877399582.jpg', 'https://static.mega-image.ro/medias/sys_master/hab/h92/9285877727262.jpg', 'https://static.mega-image.ro/medias/sys_master/hb1/h55/9285877334046.jpg', 'https://static.mega-image.ro/medias/sys_master/hab/h92/9285877727262.jpg', 'https://static.mega-image.ro/medias/sys_master/h6c/h7d/9285877923870.jpg']",Oita ciocolata alba ,1.0,,/Produse-sezoniere/Paste/Dulciuri/Oita-ciocolata-alba-85g/p/35470,15.49,10.84,,-30%,06/01/2026 21:59:00,85g
True,Heidi,,35468,[],"['https://static.mega-image.ro/medias/sys_master/hea/h43/9285893849118.jpg', 'https://static.mega-image.ro/medias/sys_master/ha6/h22/9285893783582.jpg', 'https://static.mega-image.ro/medias/sys_master/h36/h94/9285894111262.jpg', 'https://static.mega-image.ro/medias/sys_master/hcc/h4d/9285893718046.jpg', 'https://static.mega-image.ro/medias/sys_master/h36/h94/9285894111262.jpg', 'https://static.mega-image.ro/medias/sys_master/h5d/h99/9285894307870.jpg']",Oita ciocolata cu lapte ,1.0,,/Produse-sezoniere/Paste/Dulciuri/Oita-ciocolata-cu-lapte-85g/p/35468,15.49,10.84,,-30%,06/01/2026 21:59:00,85g
True,Heidi,,35467,[],"['https://static.mega-image.ro/medias/sys_master/h7c/h8a/9285894570014.jpg', 'https://static.mega-image.ro/medias/sys_master/heb/h54/9285894504478.jpg', 'https://static.mega-image.ro/medias/sys_master/h81/ha4/9285894832158.jpg', 'https://static.mega-image.ro/medias/sys_master/hea/hd4/9285894438942.jpg', 'https://static.mega-image.ro/medias/sys_master/h81/ha4/9285894832158.jpg', 'https://static.mega-image.ro/medias/sys_master/hb5/hbd/9285895028766.jpg']",Iepuras ciocolata alba cu banane ,1.0,,/Produse-sezoniere/Paste/Dulciuri/Iepuras-ciocolata-alba-cu-banane-75g/p/35467,12.99,9.09,,-30%,06/01/2026 21:59:00,75g
True,Heidi,,35465,[],"['https://static.mega-image.ro/medias/sys_master/h65/hee/9285895290910.jpg', 'https://static.mega-image.ro/medias/sys_master/h93/h7b/9285895225374.jpg', 'https://static.mega-image.ro/medias/sys_master/h29/hcb/9285895553054.jpg', 'https://static.mega-image.ro/medias/sys_master/h93/hb0/9285895159838.jpg', 'https://static.mega-image.ro/medias/sys_master/h29/hcb/9285895553054.jpg', 'https://static.mega-image.ro/medias/sys_master/h50/hd0/9285895749662.jpg']",Iepuras ciocolata alba cu capsune ,1.0,,/Produse-sezoniere/Paste/Dulciuri/Iepuras-ciocolata-alba-cu-capsune-75g/p/35465,12.99,9.09,,-30%,06/01/2026 21:59:00,75g
True,m&m's,,35769,[],"['https://static.mega-image.ro/medias/sys_master/hc4/h70/9284999577630.jpg', 'https://static.mega-image.ro/medias/sys_master/h5a/h27/9284999512094.jpg', 'https://static.mega-image.ro/medias/sys_master/h38/hbe/9284999839774.jpg', 'https://static.mega-image.ro/medias/sys_master/h33/hfb/9284999446558.jpg', 'https://static.mega-image.ro/medias/sys_master/h38/hbe/9284999839774.jpg', 'https://static.mega-image.ro/medias/sys_master/hb2/h9d/9285000036382.jpg']",Oua de ciocolata cu lapte  ,1.0,,/Produse-sezoniere/Paste/Dulciuri/Oua-de-ciocolata-cu-lapte-80g/p/35769,8.29,5.8,,-30%,06/01/2026 21:59:00,80g
True,Bic,Flex 5 Hybrid,35828,[],"['https://static.mega-image.ro/medias/sys_master/he9/h19/9048190615582.jpg', 'https://static.mega-image.ro/medias/sys_master/ha7/h72/9048190550046.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/hf6/9048190877726.jpg', 'https://static.mega-image.ro/medias/sys_master/h2f/hb7/9048190484510.jpg', 'https://static.mega-image.ro/medias/sys_master/h79/hf6/9048190877726.jpg']",Aparat de ras Hybrid Flex 5,1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Aparate-si-lame/Aparat-de-ras-Hybrid-Flex-5/p/35828,34.99,24.49,,-30%,06/01/2026 21:59:00,nan
True,Always,Cotton Protection,36178,[],"['https://static.mega-image.ro/medias/sys_master/hb5/h8e/9125536694302.jpg', 'https://static.mega-image.ro/medias/sys_master/he2/h91/9125536628766.jpg', 'https://static.mega-image.ro/medias/sys_master/h4c/h42/9125536956446.jpg', 'https://static.mega-image.ro/medias/sys_master/h02/h03/9125536563230.jpg', 'https://static.mega-image.ro/medias/sys_master/h4c/h42/9125536956446.jpg']","Absorbante marimea 1 Normal, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-1-Normal-12-bucati/p/36178,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,12 bucati
True,Always,,36179,[],"['https://static.mega-image.ro/medias/sys_master/h30/hfe/9255810367518.jpg', 'https://static.mega-image.ro/medias/sys_master/hd9/hea/9255810301982.jpg', 'https://static.mega-image.ro/medias/sys_master/h7d/h2f/9255810629662.jpg', 'https://static.mega-image.ro/medias/sys_master/h78/h6c/9255810236446.jpg', 'https://static.mega-image.ro/medias/sys_master/h7d/h2f/9255810629662.jpg', 'https://static.mega-image.ro/medias/sys_master/ha3/h12/9255810826270.jpg']","Absorbante marimea 5 Secure Night Extra, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-5-Secure-Night-Extra-10-bucati/p/36179,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,10 bucati
True,Always,Cotton Protection,36173,[],"['https://static.mega-image.ro/medias/sys_master/h92/h5a/9125540626462.jpg', 'https://static.mega-image.ro/medias/sys_master/hc7/h7b/9125540560926.jpg', 'https://static.mega-image.ro/medias/sys_master/hdc/hc8/9125540888606.jpg', 'https://static.mega-image.ro/medias/sys_master/h7b/hc0/9125540495390.jpg', 'https://static.mega-image.ro/medias/sys_master/hdc/hc8/9125540888606.jpg']","Absorbante marimea 2 Long, ",1.0,,/Cosmetice-si-ingrijire-personala/Igiena-intima/Absorbante/Absorbante-marimea-2-Long-10-bucati/p/36173,19.17,15.34,,CONNECT -20%,15/05/2024 20:59:00,10 bucati
True,Pampers,Pants,36314,[],"['https://static.mega-image.ro/medias/sys_master/he8/h95/9033168388126.jpg', 'https://static.mega-image.ro/medias/sys_master/h92/h82/9033168322590.jpg', 'https://static.mega-image.ro/medias/sys_master/h27/hd2/9033168650270.jpg', 'https://static.mega-image.ro/medias/sys_master/h31/h04/9033168257054.jpg', 'https://static.mega-image.ro/medias/sys_master/h27/hd2/9033168650270.jpg']","Scutece chilotel bebelusi Marimea 3, 6-, ",1.0,,/Mama-si-ingrijire-copil/Ingrijire/Scutece/Scutece-chilotel-bebelusi-Marimea-3-6-11-kg-29-buc/p/36314,55.85,39.09,,-30%,06/01/2026 21:59:00,11 kg
True,Purina One,Dual Nature,36896,[],"['https://static.mega-image.ro/medias/sys_master/hc5/h00/9218674032670.jpg', 'https://static.mega-image.ro/medias/sys_master/h32/h93/9218673967134.jpg', 'https://static.mega-image.ro/medias/sys_master/h55/hdd/9218674294814.jpg', 'https://static.mega-image.ro/medias/sys_master/hd9/ha8/9218673901598.jpg', 'https://static.mega-image.ro/medias/sys_master/h55/hdd/9218674294814.jpg']",Hrana pentru pisici sterilizate cu somon ,1.0,,/Animale-de-companie/Hrana-pisici/Hrana-pisici/Hrana-pentru-pisici-sterilizate-cu-somon-750g/p/36896,27.49,23.37,,combina 2 = livrare gratuita,15/05/2024 20:59:59,750g
True,Purina One,Dual Nature,36894,[],"['https://static.mega-image.ro/medias/sys_master/h0b/h48/9218670755870.jpg', 'https://static.mega-image.ro/medias/sys_master/h9b/hd4/9218670690334.jpg', 'https://static.mega-image.ro/medias/sys_master/h86/h80/9218671018014.jpg', 'https://static.mega-image.ro/medias/sys_master/hfc/h4b/9218670624798.jpg', 'https://static.mega-image.ro/medias/sys_master/h86/h80/9218671018014.jpg']",Hrana uscata pentru pisici adulte cu pui ,1.0,,/Animale-de-companie/Hrana-pisici/Hrana-pisici/Hrana-uscata-pentru-pisici-adulte-cu-pui-750g/p/36894,27.09,23.03,,combina 2 = livrare gratuita,15/05/2024 20:59:59,750g
True,Hunca,,37520,[],"['https://static.mega-image.ro/medias/sys_master/h00/h25/9039193473054.jpg', 'https://static.mega-image.ro/medias/sys_master/hec/hfd/9039193407518.jpg', 'https://static.mega-image.ro/medias/sys_master/h02/hf6/9039193735198.jpg', 'https://static.mega-image.ro/medias/sys_master/h82/h9b/9039193341982.jpg', 'https://static.mega-image.ro/medias/sys_master/h02/hf6/9039193735198.jpg']",Gel igienizant de maini  ,1.0,,/Cosmetice-si-ingrijire-personala/Sapun-si-gel-de-dus/Sapun-lichid/Gel-igienizant-de-maini-250ml/p/37520,4.98,1.49,,-70%,06/01/2026 21:59:00,250ml
True,Doctor Zeco,,38363,[],"['https://static.mega-image.ro/medias/sys_master/hd3/h39/9057173012510.jpg', 'https://static.mega-image.ro/medias/sys_master/hf4/hb1/9057172946974.jpg', 'https://static.mega-image.ro/medias/sys_master/h69/hea/9057173274654.jpg', 'https://static.mega-image.ro/medias/sys_master/h7a/hc1/9057172881438.jpg', 'https://static.mega-image.ro/medias/sys_master/h69/hea/9057173274654.jpg']",Aditiv pentru hrana cainelui ,,,/Animale-de-companie/Hrana-caini/Hrana-caini/Aditiv-pentru-hrana-cainelui-400g/p/38363,68.99,48.29,,-30%,06/01/2026 21:59:00,400g
True,Laptaria cu caimac,,38390,[],"['https://static.mega-image.ro/medias/sys_master/hfd/hc4/9049747750942.jpg', 'https://static.mega-image.ro/medias/sys_master/h9c/h46/9049747685406.jpg', 'https://static.mega-image.ro/medias/sys_master/hcd/hb5/9049748013086.jpg', 'https://static.mega-image.ro/medias/sys_master/hab/hd7/9049747619870.jpg', 'https://static.mega-image.ro/medias/sys_master/hcd/hb5/9049748013086.jpg']",Lapte batut 2% grasime ,1.0,,/Lactate-si-oua/Iaurt-sana-si-smantana/Sana-si-lapte-batut/Lapte-batut-2-grasime-375g/p/38390,7.69,6.92,,-10%,29/05/2024 20:59:00,375g
True,Laptaria cu caimac,,38386,[],"['https://static.mega-image.ro/medias/sys_master/h53/h89/9049717538846.jpg', 'https://static.mega-image.ro/medias/sys_master/hcc/he7/9049717473310.jpg', 'https://static.mega-image.ro/medias/sys_master/h92/hc5/9049717800990.jpg', 'https://static.mega-image.ro/medias/sys_master/h64/h08/9049717407774.jpg', 'https://static.mega-image.ro/medias/sys_master/h92/hc5/9049717800990.jpg']",Sana 3% grasime  ,1.0,,/Lactate-si-oua/Iaurt-sana-si-smantana/Sana-si-lapte-batut/Sana-3-grasime-375g/p/38386,8.99,8.09,,-10%,29/05/2024 20:59:00,375g
True,Aquael,,5538,[],"['https://static.mega-image.ro/medias/sys_master/h3e/h9f/9054490132510.jpg', 'https://static.mega-image.ro/medias/sys_master/h10/h13/9054490066974.jpg', 'https://static.mega-image.ro/medias/sys_master/h85/h3c/9054490394654.jpg', 'https://static.mega-image.ro/medias/sys_master/hba/hcc/9054490001438.jpg', 'https://static.mega-image.ro/medias/sys_master/h85/h3c/9054490394654.jpg']",Hrana pentru pesti  ,,,/Animale-de-companie/Hrana-pasari-si-alte-animale/Hrana-pentru-pesti-10g/p/5538,10.99,5.49,,-50%,06/01/2026 21:59:00,10g
True,La Molisana,,38627,[],"['https://static.mega-image.ro/medias/sys_master/hfd/hf9/9050922090526.jpg', 'https://static.mega-image.ro/medias/sys_master/h4a/h24/9050922024990.jpg', 'https://static.mega-image.ro/medias/sys_master/h4b/h2b/9050922352670.jpg', 'https://static.mega-image.ro/medias/sys_master/hb7/hb6/9050921959454.jpg', 'https://static.mega-image.ro/medias/sys_master/h4b/h2b/9050922352670.jpg']",Spaghete Nero di sepia ,1.0,,/Ingrediente-culinare/Paste/Spaghete/Spaghete-Nero-di-sepia-500g/p/38627,12.59,8.81,,-30%,06/01/2026 21:59:00,500g
True,Gillette,,38599,[],"['https://static.mega-image.ro/medias/sys_master/h2a/h49/9054521262110.jpg', 'https://static.mega-image.ro/medias/sys_master/h03/h43/9054521196574.jpg', 'https://static.mega-image.ro/medias/sys_master/hd3/he5/9054521524254.jpg', 'https://static.mega-image.ro/medias/sys_master/h31/hdd/9054521131038.jpg', 'https://static.mega-image.ro/medias/sys_master/hd3/he5/9054521524254.jpg']","Rezerve Senzor 3 Sensitive, ",1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Aparate-si-lame/Rezerve-Senzor-3-Sensitive-8-bucati/p/38599,42.85,29.99,,-30%,06/01/2026 21:59:00,8 bucati
True,Gillette,,38596,[],"['https://static.mega-image.ro/medias/sys_master/ha9/h26/9054514642974.jpg', 'https://static.mega-image.ro/medias/sys_master/h09/ha5/9054514577438.jpg', 'https://static.mega-image.ro/medias/sys_master/h39/h02/9054514905118.jpg', 'https://static.mega-image.ro/medias/sys_master/hb5/h70/9054514511902.jpg', 'https://static.mega-image.ro/medias/sys_master/h39/h02/9054514905118.jpg']","Aparate de ras Blue3 Sensitive, ",1.0,,/Cosmetice-si-ingrijire-personala/Produse-pentru-barbierit-si-ingrijire-ten/Aparate-si-lame/Aparate-de-ras-Blue3-Sensitive-6-bucati/p/38596,46.85,32.79,,CONNECT -30%,15/05/2024 20:59:00,6 bucati
True,Meda,,39039,[],"['https://static.mega-image.ro/medias/sys_master/h84/hf8/9064967143454.jpg', 'https://static.mega-image.ro/medias/sys_master/ha1/h33/9064967077918.jpg', 'https://static.mega-image.ro/medias/sys_master/h82/h27/9064967405598.jpg', 'https://static.mega-image.ro/medias/sys_master/hcd/h66/9064967012382.jpg', 'https://static.mega-image.ro/medias/sys_master/h82/h27/9064967405598.jpg']",Salam porc extra feliat ,1.0,,/Mezeluri-carne-si-ready-meal/Mezeluri/Salam/Salam-porc-extra-feliat-100g/p/39039,5.99,5.99,,-30% la al 2-lea,15/05/2024 20:59:00,100g
True,Swiffer,,39201,[],"['https://static.mega-image.ro/medias/sys_master/hd7/h46/9051454111774.jpg', 'https://static.mega-image.ro/medias/sys_master/h89/h37/9051454046238.jpg', 'https://static.mega-image.ro/medias/sys_master/hb9/h95/9051454373918.jpg', 'https://static.mega-image.ro/medias/sys_master/h7b/h6a/9051453980702.jpg', 'https://static.mega-image.ro/medias/sys_master/hb9/h95/9051454373918.jpg']","Lavete pentru captarea prafului, ",1.0,,/Curatenie-si-nealimentare/Curatenie-casa/Curatenie-pardoseli-si-covoare/Lavete-pentru-captarea-prafului-18-bucati/p/39201,25.19,21.92,,CONNECT -13%,15/05/2024 20:59:00,18 bucati
True,Swiffer,,39199,[],"['https://static.mega-image.ro/medias/sys_master/h3e/hcf/9051431141406.jpg', 'https://static.mega-image.ro/medias/sys_master/h44/ha2/9051431075870.jpg', 'https://static.mega-image.ro/medias/sys_master/h8b/h00/9051431403550.jpg', 'https://static.mega-image.ro/medias/sys_master/h86/h3d/9051431010334.jpg', 'https://static.mega-image.ro/medias/sys_master/h8b/h00/9051431403550.jpg']","Lavete umede pentru pardoseli, , cu prospetime citrica",1.0,,/Curatenie-si-nealimentare/Curatenie-casa/Curatenie-pardoseli-si-covoare/Lavete-umede-pentru-pardoseli-10-bucati-cu-prospetime-citrica/p/39199,25.59,22.26,,CONNECT -13%,15/05/2024 20:59:00,10 bucati
